address_hierarchy_entry_idEPTS,name EPTS,level_idEPTS,parent_idEPTS,user_generated_idEPTS,latitudeEPTS,longitudeEPTS,elevationEPTS,uuidEPTS,address_hierarchy_entry_id,name,level_id,parent_id,user_generated_id,latitude,longitude,elevation,uuid
1260,Chiputo,4,1259,,,,,56317b33-b927-41e0-afdf-a96d1dbd960c,,Chiputo,,,,,,,c46d45f2-4671-4bc7-a655-087204e492b5
1261,Chiputo-sede,5,1260,,,,,07bd641a-a14d-48e1-b2ae-44109fae38ba,,#N/A,,,,,,,#N/A
1262,Chizane,5,1260,,,,,c1ab1685-a794-4f73-a615-ddc0e358a50c,,#N/A,,,,,,,#N/A
1263,Chipungo,5,1260,,,,,ccdd46e8-d604-4241-b31d-85b46cb6c76a,,#N/A,,,,,,,#N/A
1264,Fingoe,4,1259,,,,,85e3fc5a-e80b-439a-9850-15dde703f6d1,,Fingoe,,,,,,,e2801d3c-5657-466f-adf9-f22f14e24ee1
1264,Fingoe,4,1259,,,,,85e3fc5a-e80b-439a-9850-15dde703f6d1,,Fingoe,,,,,,,e2801d3c-5657-466f-adf9-f22f14e24ee1
1265,Fingoe-sede,5,1264,,,,,e0c0895a-bc0f-4e64-b729-911108372ff9,,#N/A,,,,,,,#N/A
1266,Mazeze,5,1264,,,,,2a11d830-7fcb-41f8-ac81-28e1b1e4c259,,Mazeze,,,,,,,6bca2b06-464a-45e4-bb80-38eb59cde1fd
1267,Nhenda,5,1264,,,,,4e485f54-a7ad-4b7a-8b87-05d4c0d9bdd4,,Nhenda,,,,,,,0470caaa-c345-46bc-9d8f-3f994100bf8c
1268,Molowera,4,1259,,,,,214f64f1-3e10-4433-8a11-1c0c591fc782,,#N/A,,,,,,,#N/A
1269,Molowera-sede,5,1268,,,,,da270962-3340-40db-82b2-50fc28ca290d,,#N/A,,,,,,,#N/A
1270,Cassuende,5,1268,,,,,d1949eef-bbdb-48e3-9427-e4121739562e,,#N/A,,,,,,,#N/A
1271,Nhacanha,5,1268,,,,,b29e8add-4615-4c42-aec3-0c5620bd90da,,#N/A,,,,,,,#N/A
1272,Chipera,4,1259,,,,,35ad086e-7a44-4e19-8ecd-8eb53f48ce64,,Chipera,,,,,,,83168ff6-c58e-4229-b803-e65347e654eb
1273,Chipera-sede,5,1272,,,,,a1e304e9-1cad-4315-b251-14f3b61abb27,,#N/A,,,,,,,#N/A
1274,Chissete,5,1272,,,,,89893116-151d-4f0d-848a-2058f26a5ad2,,Chissete,,,,,,,320e6923-0477-4c70-b840-84005b400f0b
1275,Ntayansupa,5,1272,,,,,db9e5247-33ee-47e0-818e-7822b209e2ec,,Ntayansupa,,,,,,,6ee50eb4-d270-4e7b-97ae-f18062e14459
1276,Chiringa,5,1272,,,,,1349d2d7-8548-4fbb-ae5c-89aa956c1c9c,,Chiringa,,,,,,,1cd1b0f0-3fa8-4edb-8e32-a12c5f096591
1277,Moatize,3,1169,,,,,46064964-3fa6-46c0-8932-f224bb763b76,,Moatize,,,,,,,ed4cd254-f3f0-4231-aea8-d4b9cc1db6d4
1278,Moatize,4,1277,,,,,530cdb2e-f9af-4454-a8d0-1de0fe9191de,,Moatize,,,,,,,ed4cd254-f3f0-4231-aea8-d4b9cc1db6d4
1279,Moatize-sede,5,1278,,,,,25f452b1-8f87-49b2-ad5a-6d3288a078c8,,#N/A,,,,,,,#N/A
1280,Benga,5,1278,,,,,fa48d490-021b-474a-ad24-78a3d28e919a,,Benga,,,,,,,960cb959-341c-4b5a-a804-01e2e4ad67a0
1281,Npanzu,5,1278,,,,,9df933d7-c0b6-4fc6-80d5-aa085246a6cd,,#N/A,,,,,,,#N/A
1282,Msungo,5,1278,,,,,c69aae82-c869-459d-a13b-2f1257d57f9e,,#N/A,,,,,,,#N/A
1283,Kambulatsitsi,4,1277,,,,,70f5fec1-20ec-4b88-84c8-8d2c2a14f9c6,,#N/A,,,,,,,#N/A
1284,Kambulatsitsi-sede,5,1283,,,,,19c96426-510b-4867-865f-6da5a41c0a88,,#N/A,,,,,,,#N/A
1285,Mecungas,5,1283,,,,,7e296ee1-302a-4ce0-ab63-4e7dd4e99c43,,#N/A,,,,,,,#N/A
1286,Zobue,4,1277,,,,,bdbb82da-31c4-45c4-b4be-4a4c1e543144,,Zobue,,,,,,,ff84ca56-f68f-4019-ac06-d9b7023b40e8
1287,Zobue-sede,5,1286,,,,,39ac9d1d-991c-425c-adf5-70722b49b593,,#N/A,,,,,,,#N/A
1288,Capiridzanje,5,1286,,,,,1bb54153-3086-4367-801b-f6bcfcd7516c,,#N/A,,,,,,,#N/A
1289,Nkodeze,5,1286,,,,,785eda6b-bd18-4e64-b010-f3c0f847f55f,,#N/A,,,,,,,#N/A
1290,Mutarara,3,1169,,,,,31585b6a-af00-4074-9de1-b01a7016ca32,,Mutarara,,,,,,,acf10b73-7afb-43e4-be42-8274695025ae
1291,Nhamayabue,4,1290,,,,,41e8006d-2c36-4a61-b5d2-9a42aa501270,,Nhamayabue,,,,,,,b32fbded-8811-4812-844c-864c7f700825
1292,Nhamayabue-sede,5,1291,,,,,1440c8c8-e84b-4a82-b3cb-61ffe316f0cb,,#N/A,,,,,,,#N/A
1293,Singal,5,1291,,,,,461dd36a-748d-4bc5-9ad0-67c98ad87505,,#N/A,,,,,,,#N/A
1294,Chare,4,1290,,,,,1544410e-23ad-4865-9daa-75ee44b6e611,,#N/A,,,,,,,#N/A
1295,Chare-sede,5,1294,,,,,e77dba56-8948-4a65-b74e-bafb1cf8f00d,,#N/A,,,,,,,#N/A
1296,Vila Nova de Fronteira,5,1294,,,,,8a828b6d-6fd4-4a35-a04f-41d271cde258,,#N/A,,,,,,,#N/A
1297,Doa,4,1290,,,,,3f3d2e79-2367-4a69-8920-d6c4b444df5a,,Doa,,,,,,,73c0d3c4-2d22-41f6-a655-cce2f4e8f58b
1298,Doa-sede,5,1297,,,,,9fd925ca-6906-48f4-9f67-0f0e8dccd70c,,#N/A,,,,,,,#N/A
1299,Inhangoma,4,1290,,,,,91d1c3e5-b6f1-4a80-ba34-a145a0f31078,,Inhangoma,,,,,,,1c514b21-8a51-49f1-b260-08e913cad135
1300,Inhangoma-sede,5,1299,,,,,77bc0f9d-ef3b-49a5-b3e1-7debad35c0fa,,#N/A,,,,,,,#N/A
1301,Canhungue,5,1299,,,,,022c8857-58b5-4d80-8807-ce28e64ca2aa,,#N/A,,,,,,,#N/A
1302,Jardim (Kanumua),5,1299,,,,,b575deb7-7d75-47d5-8d51-c78153f6f9c5,,#N/A,,,,,,,#N/A
1303,Tsangano,3,1169,,,,,2a19b502-9909-42ac-aa01-4f9afdda457a,,Tsangano,,,,,,,3ebbf94b-6cff-455f-ad89-716257924505
1304,Ntengo-wambalane,4,1303,,,,,d7b5cf44-1c17-4c98-8dc5-b9f64ddcf366,,#N/A,,,,,,,#N/A
1305,Ntengo-wambalane-sede,5,1304,,,,,2b1d4623-2419-4340-9a24-5ee56e11fb6b,,#N/A,,,,,,,#N/A
1306,Banga,5,1304,,,,,96161081-00cf-481b-914e-d5d9152364e2,,#N/A,,,,,,,#N/A
1307,Tsangano sede,4,1303,,,,,55f91959-5686-4aad-a008-a843dfbec57a,,Tsangano Sede,,,,,,,187f998e-ff52-40d4-bc9a-abc65c63ec70
1308,Tsangano-sede,5,1307,,,,,5c6f3d59-8ad9-4712-b5c5-72aa5dfb63f0,,#N/A,,,,,,,#N/A
1309,Chiandame,5,1307,,,,,ffe7cea0-0a31-405b-bf05-41a9d6bab71c,,Chiandame,,,,,,,b1cc9116-0806-43c4-85ef-272c9dab8d9e
1310,Chivano,5,1307,,,,,e2168c71-8801-40c9-b54f-5572e491246e,,#N/A,,,,,,,#N/A
1311,Maconje,5,1307,,,,,50a906de-9179-4740-89bf-4613317b1b0e,,Maconje,,,,,,,3dafd373-f8ce-4dbe-8900-fe53ed48f922
1312,Zumbo,3,1169,,,,,73e9c126-07e3-4aec-aeef-82292034f388,,ZUMBO,,,,,,,f8a2336f-cf2f-409c-b1e4-ff5f19cc7a06
1313,Zumbo-Sede,4,1312,,,,,96caeadc-29c1-4526-a77f-940d703985cc,,#N/A,,,,,,,#N/A
1314,Zumbo-sede,5,1313,,,,,9c29a5d4-5aaf-429b-8426-bfe05c8b7e8a,,#N/A,,,,,,,#N/A
1315,Mirula,5,1313,,,,,db647f45-f3c4-47e4-b491-e5588caa17fa,,#N/A,,,,,,,#N/A
1316,Mukangadzi,5,1313,,,,,87bd0e44-1254-43b7-a809-4c6d4a4ed5f5,,#N/A,,,,,,,#N/A
1317,Muze,4,1312,,,,,5352f94d-4ec2-49fb-8d47-200fc1ea1789,,Muze,,,,,,,914c06a7-3b0f-4670-8c48-517d89159650
1318,Muze-sede,5,1317,,,,,76f5c2ad-81b4-4248-ba2a-0d6cfe8ef3af,,#N/A,,,,,,,#N/A
1319,Mazamba,5,1317,,,,,a953b5d9-3ea4-4745-b97c-8be5dcf0dea5,,Mazamba,,,,,,,f687e272-3826-45fa-9757-fa696dafbebc
1320,Minga,5,1317,,,,,64458dbc-4faa-4288-98ff-c96ddc4b373b,,Minga,,,,,,,c2d4de71-5a90-4a07-b9f2-e4ecd3c5a487
1321,Zambue,4,1312,,,,,72bffe22-371a-417f-84ac-be0f27a15d39,,Zambue,,,,,,,614d24cf-3238-4df4-bb02-80b811cf47f1
1322,Zambue-sede,5,1321,,,,,4c31f7a8-c0c6-4118-941c-a180a7681de8,,#N/A,,,,,,,#N/A
1323,Kasenga,5,1321,,,,,e3b80579-a4e3-4a40-a882-41290fb41611,,#N/A,,,,,,,#N/A
1324,Chaualo,5,1321,,,,,6c737ad7-dc75-469d-bbc6-eb41830a8e9f,,#N/A,,,,,,,#N/A
1325,Zambézia,2,1107,,,,,fb24258f-d0bb-43f1-9810-1271a9103f4f,1735,Zambezia,10,1734,,,,,1f89fd50-154c-4962-b835-71c316a4a9f2
1326,Quelimane,3,1325,,,,,3d211708-c6de-48a5-9e4f-e87a93415cf2,,Quelimane,,,,,,,1c5a7a0e-22d0-45ad-9899-ab965734891f
1327,Alto Molocue,3,1325,,,,,e2fe4e2f-4ac1-4f24-bdc7-73b8a64ab065,1744,Alto Molocue,11,1735,,,,,8e0b4068-5b2a-4d2c-aa26-30df9904897f
1328,Alto Molocue-Sede,4,1327,,,,,2f46af54-a0cb-446e-9d15-02400adc9d33,,#N/A,,,,,,,#N/A
1329,Vila de Alto Molocue,5,1328,,,,,2e3a7c72-5f39-4780-90a3-af8a5523e35a,,#N/A,,,,,,,#N/A
1330,Calaia,5,1328,,,,,3dd6200a-a51f-4a59-9bd3-ecfc608454c8,,#N/A,,,,,,,#N/A
1331,Chapala,5,1328,,,,,8ed62b4c-e68f-4673-83c9-44eb69ce0780,,Chapala,,,,,,,469841fa-8e42-428e-b48e-18e24ef390db
1332,Ecole,5,1328,,,,,20457b8d-d60f-4c4e-b4d3-214e7aefe847,,Ecole,,,,,,,9ab705e1-536e-4cbc-96fe-5592a0d6161b
1333,Malaua,5,1328,,,,,27153670-0485-4425-b1d1-898060e3994c,,#N/A,,,,,,,#N/A
1334,Mutala,5,1328,,,,,8607d8ca-f5c9-4cf9-a0af-0401f36110b3,,Mutala,,,,,,,a81e2e06-6044-4744-b98b-b7afd059fd5a
1335,Nacuacua,5,1328,,,,,7c1b093a-20d5-4fe8-9a49-9b13c18a798c,,#N/A,,,,,,,#N/A
1336,Nimala,5,1328,,,,,c177d9ce-8eb5-4ea9-a9b4-138483247224,,Nimala,,,,,,,59cca9e4-d343-487b-b599-c5790f997188
1337,Nivava,5,1328,,,,,4ea33bab-bc9f-41b0-93f2-b474fd1d3e33,,Nivava,,,,,,,3d6bf651-f232-4dfc-8da6-5881a2391360
1338,Novanana,5,1328,,,,,af4e9ae5-057f-4051-922d-cdce07d0a623,,Novanana,,,,,,,1662c2b5-4ce7-4b5d-b9f5-35fc378ce2e8
1339,Nauela,4,1327,,,,,56817f08-1846-412d-988e-25b5c4eccd67,,Nauela,,,,,,,638d7eab-dcb4-47b1-9368-872df5ede08c
1340,Mahiua,5,1339,,,,,1e383335-e770-4978-aa91-7ea6a22d2af2,,#N/A,,,,,,,#N/A
1341,Nauela-Sede,5,1339,,,,,ca95a7a2-d109-448a-8871-cd12afefd449,,#N/A,,,,,,,#N/A
1342,Chinde,3,1325,,,,,93c6c86b-42fd-45d0-a3d6-c824a1fa20a9,,Chinde,,,,,,,f1f8b506-998d-44c4-813c-f5c7851fe693
1343,Chinde-Sede,4,1342,,,,,b836d786-82e5-4560-8c09-e77bd57619fa,,#N/A,,,,,,,#N/A
1344,Matilde,5,1343,,,,,1b178045-34f3-400b-a873-b278bc6f336b,,Matilde,,,,,,,d40710a7-70bb-4367-b0f0-2cdd5c9642d7
1345,Mucuandaia,5,1343,,,,,4f324dd4-a6db-4f3f-ba73-1a82b3754f7a,,Mucuandaia,,,,,,,2aea976d-7899-4677-93e6-df751d2e0be1
1346,Pambane,5,1343,,,,,1278fc7b-e7e5-40b0-baa2-f7d9ebbc6a0c,,#N/A,,,,,,,#N/A
1347,Luabo,4,1342,,,,,473d30c1-28c0-4500-8136-296a596fd030,,Luabo,,,,,,,81168b8c-4ca4-432c-b857-123214f080fa
1348,Luabo-sede,5,1347,,,,,d3b16ea2-094b-4b65-b101-327c0aef54a6,,#N/A,,,,,,,#N/A
1349,Mangige,5,1347,,,,,4470325c-d629-4555-aa09-d139065ac5ce,,#N/A,,,,,,,#N/A
1350,Nzama,5,1347,,,,,3fd3ba4e-5112-4d43-bf9c-d6a52e54ab30,,Nzama,,,,,,,a8d46274-de3c-48cb-bb2e-58164235d024
1351,Rovuma,5,1347,,,,,356c377c-68dc-4766-8522-a9b0458585d8,,Rovuma,,,,,,,cbe55ecc-89ff-4534-ab9f-9c67fc2b5543
1352,Samora Machel,5,1347,,,,,f4e2cd43-217a-4c7e-a33f-46f6fb8c86f9,,Samora Machel,,,,,,,7c88258d-1737-45f2-a5ba-0943e30a25f9
1353,25 de Setembro,5,1347,,,,,3b9d83db-923b-4a33-ae9d-d72e3bedd68d,,25 De Setembro,,,,,,,1799a4fd-bc18-4c82-bbcb-e0ac2ebb7fb3
1354,Mecaune,4,1342,,,,,2073cbb4-ca49-46c3-9512-130377977b05,,#N/A,,,,,,,#N/A
1355,Arijuane,5,1354,,,,,a7dec8d0-981f-488f-a5fa-288be9eb6220,,Arijuane,,,,,,,49c2553f-e4a5-4573-9616-8c3156bad184
1356,Magaza,5,1354,,,,,fa5d294b-cb8a-4d5f-83e1-b77ce597bfbc,,Magaza,,,,,,,285ddc43-0991-4ec5-83af-9f2429a6f79c
1357,Mecaune-Sede,5,1354,,,,,79d7e181-baa2-41c2-8a8f-0f24ed3cb210,,#N/A,,,,,,,#N/A
1358,Mitange,5,1354,,,,,fd966057-14e8-4791-941d-6072849dfd6d,,Mitange,,,,,,,f2d6804c-6426-4f25-91fd-235243452942
1359,Nhamatamanga,5,1354,,,,,56f380de-da59-4cae-9157-d62870be6e1c,,#N/A,,,,,,,#N/A
1360,Gile,3,1325,,,,,e2d78e18-bba1-416c-acf7-3af786e07c09,,Gile,,,,,,,bb52a788-6ce8-43f2-b0db-b819cf34d0d9
1361,Gile-Sede,4,1360,,,,,eedbe881-5b57-461a-9149-8dd3faa28863,,#N/A,,,,,,,#N/A
1362,Vila de Gile,5,1361,,,,,b4dfeafd-a9c9-43fe-a07c-98b427af3ae0,,#N/A,,,,,,,#N/A
1363,Kaiane,5,1361,,,,,ba5d74bd-9d87-426f-bb6a-8999ab22e667,,#N/A,,,,,,,#N/A
1364,Mamala,5,1361,,,,,b6aa384e-149f-4641-87b7-e20a8b8565ad,,Mamala,,,,,,,4fb5b5c4-244b-482a-900a-ff41c6b05af6
1365,Manhope,5,1361,,,,,556e93b0-5d32-4105-b60d-95cbb454a74f,,#N/A,,,,,,,#N/A
1366,Moneia,5,1361,,,,,498edc30-1faf-47ea-9092-65fd6468b84e,,Moneia,,,,,,,cd80b06c-f2f8-4be1-a047-b3118f3289f3
1367,Naheche,5,1361,,,,,a3e9f462-89ce-463f-b2d0-fe07aaae3140,,Naheche,,,,,,,7b56b864-b338-4707-bc0b-74ac2c490aa4
1368,Uape,5,1361,,,,,7fd189d9-2a3e-409c-a9dd-fcb75075a856,,Uape,,,,,,,f508734f-f948-434b-b26f-9572a06d53a0
1369,Alto Ligonha,4,1360,,,,,ff8a5bcc-1677-4295-ab6d-4b96b218e676,,Alto Ligonha,,,,,,,08b110ab-cf6c-4750-8b78-09308871dfd1
1369,Alto Ligonha,4,1360,,,,,ff8a5bcc-1677-4295-ab6d-4b96b218e676,,Alto Ligonha,,,,,,,08b110ab-cf6c-4750-8b78-09308871dfd1
1370,Alto Ligonha-Sede,5,1369,,,,,1cb19316-396f-48ce-8aab-e1cc3695eb6e,,#N/A,,,,,,,#N/A
1371,Inxotcha,5,1369,,,,,c447912e-20e8-43ec-a397-aaad3ec8cb12,,#N/A,,,,,,,#N/A
1372,Mirali,5,1369,,,,,3b43e029-c819-4ea7-8229-71641a7fdb75,,#N/A,,,,,,,#N/A
1373,Muiane,5,1369,,,,,3f8bb177-d53f-465b-8ef6-1d9907682fbc,,Muiane,,,,,,,2b244670-6b57-40d3-854e-b3e235c485bb
1374,Namihali,5,1369,,,,,67c9baf1-52c2-47ff-8201-d58f0382b3bf,,#N/A,,,,,,,#N/A
1375,Namireco,5,1369,,,,,ac624bc1-f7be-4a29-a597-df89fbe7abaa,,#N/A,,,,,,,#N/A
1376,Pury,5,1369,,,,,542e43e9-a5f7-4707-ab43-98e8424ddc04,,Pury,,,,,,,07a2c10a-b855-462b-9b5d-5e49bc62a3b6
1377,Gurue,3,1325,,,,,26f55d41-d3d7-440c-97b8-40d82c99ecc6,,Gurue,,,,,,,6287fb03-60d5-44d5-9633-722fa735c1a1
1378,Lioma,4,1377,,,,,fe24888f-1197-4f45-b271-2604fdb8abe3,,Lioma,,,,,,,91d1d768-780e-4d85-9a1f-1db00697fb71
1379,Lioma-Sede,5,1378,,,,,8f776679-c8da-46ee-8665-859f7ef2fbb0,,#N/A,,,,,,,#N/A
1380,Magige,5,1378,,,,,af3c702e-3fd3-4b03-9813-06791b3d41d3,,Magige,,,,,,,3c3211ee-de18-4b7f-a2e8-06029e5d16d7
1381,Nintulo,5,1378,,,,,9e38aee8-1f96-4b4f-a42d-c2e20e22dea6,,Nintulo,,,,,,,bb999a8b-57fe-47a4-b68c-67512884241d
1382,Mualijane,5,1378,,,,,cb32f291-6838-4dbc-aacc-19013fec2d86,,Mualijane,,,,,,,faffc960-5614-4382-b64e-a88b72784878
1383,Tetete,5,1378,,,,,e7281f37-6018-480d-935c-0e8c41a0ff80,,Tetete,,,,,,,b7df4d8a-2668-446e-a769-e2bf0a84abd3
1384,Mepuagiua,4,1377,,,,,57fdca64-6a9d-4dc9-9d37-527b4f9832a0,,Mepuagiua,,,,,,,7a35406c-32dc-43ee-8683-18bc8120934d
1385,Mepuagiua-sede,5,1384,,,,,8d3760c3-2e72-4078-b986-2e03f8147798,,#N/A,,,,,,,#N/A
1386,Incize,5,1384,,,,,2097483a-d9d9-44bf-b5d2-20df75549e34,,Incize,,,,,,,9d7e6bb6-fde6-4db6-8914-d11a02a74011
1387,Nicoropale,5,1384,,,,,7c2af2be-41eb-478c-84f0-36b69e42d103,,#N/A,,,,,,,#N/A
1388,Nipive,5,1384,,,,,e4cf7e06-bf2f-4e01-a4eb-dbc29a7bb598,,Nipive,,,,,,,bd9c61df-e014-4e54-8f74-5a54dca5deaf
1389,Mugaveia,5,1384,,,,,a0cfae92-cef9-4064-9f07-828a2a72ab63,,Mugaveia,,,,,,,f877c5e7-27d1-4d24-b58c-62901a5e69ba
1390,Ile,3,1325,,,,,986a04f9-a624-405d-8019-e772890bd55a,,Ile,,,,,,,12a76e22-6f15-40d8-87b3-d1de58194947
1391,Ile-Sede,4,1390,,,,,c57bd4c7-518d-4680-ad5c-2f47d167322d,,#N/A,,,,,,,#N/A
1392,Mugulama-Hatxue,5,1391,,,,,7dc9af03-80c3-4a62-bb4b-d22371da5b73,,#N/A,,,,,,,#N/A
1393,Namanda,5,1391,,,,,393ef2a2-0cd5-49b2-8032-d88de5993689,,Namanda,,,,,,,9689d48e-4203-401c-a0ea-b19d4990ac68
1394,Nampevo,5,1391,,,,,fe6a53dd-5af8-4623-b114-b4696d3ad3c3,,Nampevo,,,,,,,21a3f335-189b-490a-b05a-49c0d2445fd4
1395,Nipiode,5,1391,,,,,70f77020-6385-4ed5-9d73-d618d34f0412,,Nipiode,,,,,,,7b8731d9-d2b5-47c5-95c1-13215de65e6c
1396,Palane-Vieriva,5,1391,,,,,7eb870e3-d234-4bb1-a4ea-ca888f140f83,,#N/A,,,,,,,#N/A
1397,Mulevala,4,1390,,,,,c1122f08-c92f-4687-8cea-55d476d3957b,,Mulevala,,,,,,,f5036f65-b4bf-49cd-84f0-4424068fa8a8
1398,Micalane,5,1397,,,,,fa6da443-faa1-4965-afb3-829746f081d7,,Micalane,,,,,,,ea6f5c16-7f75-457f-8a57-db80abdd7845
1399,Mucata,5,1397,,,,,96571574-d73f-4b83-b051-0773cc761c22,,#N/A,,,,,,,#N/A
1400,Namigonha,5,1397,,,,,24b4c37b-0cd0-4878-9013-c4e291aec225,,Namigonha,,,,,,,44caa0e0-e52b-4c71-8a48-e329b8f9468e
1400,Namigonha,5,1397,,,,,24b4c37b-0cd0-4878-9013-c4e291aec225,,Namigonha,,,,,,,44caa0e0-e52b-4c71-8a48-e329b8f9468e
1400,Namigonha,5,1397,,,,,24b4c37b-0cd0-4878-9013-c4e291aec225,,Namigonha,,,,,,,44caa0e0-e52b-4c71-8a48-e329b8f9468e
1400,Namigonha,5,1397,,,,,24b4c37b-0cd0-4878-9013-c4e291aec225,,Namigonha,,,,,,,44caa0e0-e52b-4c71-8a48-e329b8f9468e
1401,Ruge,5,1397,,,,,7382b4d8-7eeb-42cc-818c-a220b9faf2a5,,Ruge,,,,,,,e8d4da17-f863-4cf3-be8e-360a82a5e35a
1402,Tebo,5,1397,,,,,8cfbaa83-d07d-4853-859a-f15b4ceceedc,,Tebo,,,,,,,6e91e32b-77de-45f6-9f58-6840b31298e0
1403,Socone,4,1390,,,,,cfa526a2-e6a3-4c15-812d-22ff316ac627,,Socone,,,,,,,1d98e497-14f5-4c1f-b990-7ce7a5311a7b
1404,Socone-sede,5,1403,,,,,1b4e6d05-b845-42b3-a6aa-b713801477b7,,#N/A,,,,,,,#N/A
1405,Curruane(Macopola),5,1403,,,,,4889ee4b-8d38-449e-ab3b-b43c27accda2,,#N/A,,,,,,,#N/A
1406,Inhassunge,3,1325,,,,,c035728a-5e3d-43f2-9ee1-b71b66e620ec,,Inhassunge,,,,,,,a0bc0cc7-cbee-4dca-a1b3-16e4f2a9cb65
1407,Mucupia,4,1406,,,,,c92724c3-751e-4ee2-ae88-997430b1ca74,,#N/A,,,,,,,#N/A
1408,Mucupia-sede,5,1407,,,,,54a6d265-a2ef-4c4c-ba99-63d230889f8b,,Mucupia-Sede,,,,,,,a8960f05-bf40-4467-ad48-1876579e57fa
1409,Chirimane,5,1407,,,,,1eb2402e-3669-45c6-a247-2dacfc6fe560,,Chirimane,,,,,,,135e95fc-590f-4da9-8214-6087e68af787
1410,Ilova,5,1407,,,,,8212cde0-90d6-444d-8303-fe7b8d46ef33,,Ilova,,,,,,,3d60afa4-6d7d-4064-bb45-ed3a0e84cd6d
1411,Bingagira,5,1407,,,,,f98b74fe-855b-457a-8262-f6ae4987cafc,,#N/A,,,,,,,#N/A
1412,Gonhane,4,1406,,,,,e2589860-21c3-488d-abc4-27f1fbddc891,,Gonhane,,,,,,,08515ce1-ece2-4496-8b16-8c1c95ad3346
1413,Gonhane-sede,5,1412,,,,,35a52780-480e-406a-99ef-3761a11bc545,,#N/A,,,,,,,#N/A
1414,Lugela,3,1325,,,,,ac79ee24-da8e-4cfd-84ee-0824c97a93c0,,Lugela,,,,,,,3dc74390-08a4-4e5e-ad4c-a27c1bbdb599
1415,Lugela-Sede,4,1414,,,,,60b9163e-99b9-4175-a81c-4e4422a066d8,,#N/A,,,,,,,#N/A
1416,Vila de Lugela,5,1415,,,,,db796ebb-e510-4dd3-9521-d369efb1bd21,,Vila De Lugela,,,,,,,95b64b59-0c46-45e9-9b20-88fcfbb882e7
1417,Mussengane,5,1415,,,,,e4bd9103-4c4e-4e85-86aa-5b25a07b39a3,,#N/A,,,,,,,#N/A
1418,Nagobo,5,1415,,,,,14b04eb4-0940-47c2-8468-f24c5d927d3c,,Nagobo,,,,,,,c1f891d7-a745-4fcb-815e-fe64161cba42
1419,Phutine,5,1415,,,,,20b847e2-3ae7-4a89-8adc-9eca58401294,,#N/A,,,,,,,#N/A
1420,Taba,5,1415,,,,,30145d65-8f15-4734-9326-8916bad29a8c,,#N/A,,,,,,,#N/A
1421,Tacuane,4,1414,,,,,527bb571-be54-42c9-b255-14cf24a5aa18,,Tacuane,,,,,,,17167c64-d946-472d-ac83-26937656d923
1422,Tacuane-sede,5,1421,,,,,c7a2e655-f572-4f71-a7aa-e3c8998b29ac,,#N/A,,,,,,,#N/A
1423,Ebide,5,1421,,,,,16e7148a-57e4-4d77-bbd5-4f03d813fe94,,#N/A,,,,,,,#N/A
1424,Mabu,5,1421,,,,,c6afc901-eef1-47be-8139-d8256736af1b,,Mabu,,,,,,,9b8e6ab1-644b-4277-bbfb-00b77a1e7def
1425,Munhamade,4,1414,,,,,44dac391-90bf-45ef-932b-bc8db95e27c9,,Munhamade,,,,,,,dedea93f-1d75-4305-9ac1-ede90529f048
1426,Munhamade-sede,5,1425,,,,,740fa0ec-7537-4f28-a0bf-bdc06e1c022a,,#N/A,,,,,,,#N/A
1427,Alto Lugela,5,1425,,,,,b6e2511f-f9f3-4f3b-9313-eff5b6ebb85b,,Alto Lugela,,,,,,,79d2fa0e-bd4d-4f8d-aeac-08453fb82cd0
1428,Cuba,5,1425,,,,,21837abe-4bbd-4d9b-adfc-af1fa804be0f,,Cuba,,,,,,,e48c4f9e-4c04-4d8e-9681-6b21195033ad
1429,Mulide,5,1425,,,,,be149d96-8571-4d5e-8d7c-58390ec507fc,,Mulide,,,,,,,82990838-f107-4553-8477-a84055ef46cf
1430,Tenede,5,1425,,,,,5c49f7ac-85d0-4913-90e3-30e8b0088b16,,Tenede,,,,,,,a03fe364-952a-47de-bca7-07087b0887b5
1431,Muabanama,4,1414,,,,,9769620e-6fe9-440b-8415-b6e1b7d1e9fd,,Muabanama,,,,,,,d988dece-07a5-41f8-812a-82f0cde6b9dd
1432,Muabanama-sede,5,1431,,,,,42edb759-851f-4f7f-97ce-91937b935770,,#N/A,,,,,,,#N/A
1433,Comone,5,1431,,,,,4f53259c-8b8f-4f33-9762-f1e6342c69cc,,Comone,,,,,,,76b9034f-780d-4956-b5ec-20680abc1916
1434,MPemula,5,1431,,,,,71f93a51-acec-4cfd-ab71-fa73c190b421,,Mpemula,,,,,,,fabf4a99-ab06-48c6-b00a-8fb7221c4f52
1435,Maganja da Costa,3,1325,,,,,c4bd1f24-509b-4543-bed8-1a3b59ea46f6,,MAGANJA DA COSTA,,,,,,,766dab53-8483-4473-9926-050649bcbdcd
1436,Maganja da Costa-Sede,4,1435,,,,,148cce68-b044-4991-a3ee-5e956e85301c,,#N/A,,,,,,,#N/A
1437,Maganja-sede,5,1436,,,,,41f47120-57de-44ef-9112-7dc5fee0f9ba,,#N/A,,,,,,,#N/A
1438,Cabuir,5,1436,,,,,51c6861e-b1a3-4080-ae41-507f32ac4067,,#N/A,,,,,,,#N/A
1439,Cariua,5,1436,,,,,972ddf3b-48a7-4b9b-bd7f-a94109ebb3e8,,Cariua,,,,,,,0ea08e20-be59-4155-91a4-d9ad3e64b469
